Date,Flow,Temperature,DO
12/5/2021,1320,6.5,11.625
12/6/2021,1450,6,11.6
12/7/2021,1690,6,11.7
12/8/2021,1760,6,11
12/9/2021,1810,6,11.7
12/10/2021,1830,6,12
12/11/2021,1820,6,11.925
12/12/2021,1770,6,12.5
12/13/2021,1700,5.5,12.4
12/14/2021,1640,5.5,12.8
12/15/2021,1650,3.7,12.3
12/16/2021,1590,4,13
12/17/2021,1520,4,13.8
12/18/2021,1570,4,13.6
12/19/2021,1680,3.5,12.25
12/20/2021,1740,3.5,12.1
12/21/2021,1800,3,12.7
12/22/2021,1810,3,12.2
12/23/2021,1770,3,12.3
12/24/2021,1700,3,12.5
12/25/2021,1650,3,12.45
12/26/2021,1650,3,12.3
12/27/2021,1600,3,12.2
12/28/2021,1520,2.5,12.6
12/29/2021,1490,2.5,12.2
12/30/2021,1610,2.5,12
12/31/2021,1680,2.5,11.9
